ISO_Code,Year,Countries,SUMMARY INDEX,Rank,Quartile,Government Consumption,1A data,Transfers and subsidies,1B data,Government enterprises and investment,1C data,Top marginal income tax rate,1Di data,Top marginal income and payroll tax rate,1Dii data,Top marginal tax rate,Size of Government,Judicial independence,Impartial courts,Protection of property rights, Military interference in rule of law and politics,Integrity of the legal system,Legal enforcement of contracts,Regulatory restrictions on the sale of real property,Reliability of police,Business costs of crime,Gender Adjustment,Legal System & Property Rights,Money growth,3A data,Standard deviation of inflation,3B data,Inflation: Most recent year,3C data,Freedom to own foreign currency bank accounts,Sound Money, Revenue from trade taxes (% of trade sector),4Ai data,Mean tariff rate,4Aii data,Standard deviation of tariff rates,4Aiii data,Tariffs, Non-tariff trade barriers,Compliance costs of importing and exporting, Regulatory trade barriers,Black market exchange rates,Foreign ownership/investment restrictions,Capital controls,Freedom of foreigners to visit,Controls of the movement of capital and people,Freedom to trade internationally,Ownership of banks,Private sector credit,Interest rate controls/negative real interest rates),Credit market regulations,Hiring regulations and minimum wage,Hiring and firing regulations,Centralized collective bargaining,Hours Regulations,Mandated cost of worker dismissal,Conscription,Labor market regulations,Administrative requirements,Bureaucracy costs,"Starting
a  business",Extra payments/bribes/favoritism,Licensing restrictions,Tax compliance,Business regulations,Regulation,RGDP Per Capita
TJK,2002,Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.0
TZA,2002,Tanzania,6.03,91.0,3.0,7.508823529411766,14.47,,,2.0,40.0,7.0,31,3.0,46,5.0,4.836274509803922,6.0,5.0,3.333333333333333,6.666666666666666,8.333333333333334,6.113920733338626,6.112295557156907,,,0.888888889,5.607240822592463,8.359091191768009,8.204544041159956,8.639974550182298,3.400063624544256,9.80333333333322,0.983333333333889,5.0,7.950599768820882,2.0666666666666664,11.9,6.18,19.1,6.64,8.4,4.9622222222222225,4.333333333333334,7.5,5.916666666666667,10.0,7.0,0.0,,3.5,6.094722222222222,2.0,6.107507043025747,9.0,5.702502347675249,2.2,4.0,6.333333333333333,8.7,8.33128767886444,5.0,5.760770168699629,3.333333333333333,4.25,7.044202865179208,4.952380952380952,,8.071995847536638,5.5303825996860265,5.664551705353635,1282.0
THA,2002,Thailand,6.67,64.0,3.0,6.88727356492472,16.583269879255955,9.346697031325881,2.897621895034015,4.0,30.4,6.0,37,6.0,37,6.0,6.55849264906265,6.333333333333333,5.833333333333334,5.333333333333333,6.666666666666666,8.333333333333334,5.985801479857604,7.891320730125611,,,1.0,6.625303172854745,8.930716000982684,5.346419995086582,8.08533603246731,4.786659918831725,9.87585975507469,0.620701224626558,0.0,6.722977947131171,9.02005125885723,1.4699231117141565,7.06,14.7,4.28,14.3,6.78668375295241,5.666666666666668,8.333333333333334,7.000000000000001,10.0,6.0,1.538,,3.769,6.888920938238103,5.0,8.979272214207564,10.0,7.993090738069188,6.7,5.5,5.833333333333334,10.0,4.993863036593319,0.0,5.5045327283211085,3.666666666666667,4.75,8.873074527173973,6.428571428571428,,7.040737812498097,6.151810086982033,6.549811184457443,7586.0
TLS,2002,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,2002,Togo,6.03,91.0,3.0,8.788093550673281,10.120481927710843,,,10.0,7.4,,,,,,9.39404677533664,,4.114121598833954,,1.6666666666666665,5.0,3.147057394928062,0.43091380175309274,,,0.714285714,2.4615016216780536,9.673081838537335,-1.6345908073133186,9.01410057476248,2.4647485630937997,9.385185185185334,3.07407407407334,0.0,7.018091899621288,,,7.1,14.5,7.32,6.7,7.21,,,,10.0,,0.0,,0.0,5.736666666666667,5.0,9.51808099983826,6.0,6.83936033327942,4.4,,,6.0,6.66257535772888,0.0,4.2656438394322205,,,4.301032719680454,,,6.973481853691235,,5.552502086355821,1174.0
TTO,2002,Trinidad & Tob.,7.49,27.0,1.0,5.628827677538537,20.861985896368974,9.128065395095367,3.7,8.0,17.16,8.0,30,8.0,30,8.0,7.689223268158476,7.0,5.0,3.833333333333333,8.333333333333334,5.0,,,,,0.9743589743589743,5.7585470085470085,8.710135699153586,6.449321504232075,7.351144745314028,6.622138136714929,9.172120997700365,4.13939501149818,10.0,8.808350360541993,8.933333333333334,1.6,8.08,9.6,5.76,10.6,7.591111111111111,6.0,7.833333333333333,6.916666666666666,10.0,6.5,6.921,,6.7105,7.804569444444444,8.0,9.974988115295515,10.0,9.32499603843184,,4.666666666666666,6.666666666666666,,,10.0,7.111111111111111,3.1666666666666665,5.75,,5.452380952380952,,8.722136782669633,5.7727961004293125,7.402967749990753,12411.0
TUN,2002,Tunisia,6.19,86.0,3.0,5.658025922233301,20.76271186440678,8.099869474965372,7.473479026877085,2.0,47.4,7.0,35,4.0,50.65,5.5,5.314473849299668,6.333333333333333,6.833333333333332,6.166666666666667,6.666666666666666,8.333333333333334,4.881959393311189,7.106597290408586,,,0.666666667,5.51451071741875,9.46821936873754,2.658903156312298,9.794277981216835,0.5143050469579125,9.455793430299067,2.72103284850466,0.0,7.17957269506336,8.14,2.79,3.96,30.2,4.96,12.6,5.686666666666667,6.0,7.833333333333333,6.916666666666666,7.77777777777778,7.166666666666667,0.769,,3.9678333333333335,6.087236111111112,5.0,8.950169922938048,10.0,7.983389974312683,7.2,5.0,3.666666666666667,8.7,8.423993918927525,3.0,5.998443430932365,4.666666666666666,5.75,8.458166068561821,6.833333333333335,,6.995900506626855,6.540813315037735,6.840882240094261,8265.0
TUR,2002,Turkey,5.76,102.0,4.0,6.62900681877383,17.46137681616898,9.38202309310581,2.767975248301685,6.0,26.0,6.0,40,6.0,40,6.0,7.00275747796991,4.5,3.5,3.0,5.0,6.666666666666666,6.157025018223937,8.900470863191641,,,1.0,5.389166078297463,0.0,73.36995474601967,5.237894741316062,11.905263146709846,1.0071752904002393,44.9641235479988,10.0,4.061267507929076,9.726754760242386,0.4098678596364201,8.58,7.1,4.12,14.7,7.475584920080795,5.333333333333333,8.5,6.916666666666666,10.0,6.333333333333333,2.307,,4.320166666666666,7.178104563353532,5.0,3.441248815277878,8.0,5.480416271759292,5.6,4.833333333333333,7.0,6.0,1.1929071940067637,1.0,4.271040087890016,2.5,5.25,9.45282224067204,4.7142857142857135,,7.1528310771762,5.813987806426791,5.188481388692034,10973.0
UGA,2002,Uganda,6.92,52.0,2.0,6.859104116162164,16.679046005048644,9.998092643051772,0.507,6.0,27.9,8.0,30,4.0,41,6.0,7.214299189803484,4.5,4.333333333333334,2.833333333333334,3.333333333333333,6.666666666666666,3.7044672647767003,6.934073650366782,,,0.777777778,4.102248582329943,8.70191762796209,6.490411860189549,8.161499729598617,4.596250676003456,9.935245301439839,-0.323773492800811,10.0,9.199665664750135,3.5400000000000005,9.69,8.4,8.0,7.72,5.7,6.553333333333334,4.333333333333334,6.333333333333333,5.333333333333334,10.0,7.5,8.459,,7.9795,7.466541666666666,2.0,7.831051011362426,9.0,6.277017003787475,10.0,6.666666666666666,8.166666666666668,8.0,8.794818879179873,10.0,8.604692035418866,3.1666666666666665,3.25,7.750694451800913,3.5714285714285716,,7.343389627128973,5.016435863405024,6.632714967537122,1199.0
UKR,2002,Ukraine,5.4,110.0,4.0,5.570588235294118,21.06,6.079019073569483,14.889999999999999,4.0,,5.0,40,2.0,55,3.5,4.7874018272159,2.333333333333333,2.5,2.333333333333333,8.333333333333334,6.666666666666666,5.275148750933719,6.828912592853129,,,1.0,4.895818287207645,3.039291282250906,34.80354358874547,6.258513664326111,9.353715839184723,9.848515830721391,0.757420846393046,0.0,4.786580194324602,9.193333333333332,1.21,8.48,7.6,5.6,11.0,7.757777777777778,3.833333333333333,7.666666666666666,5.75,10.0,5.0,0.7692307692307693,,2.8846153846153846,6.598098290598291,5.0,10.0,8.0,7.666666666666667,6.7,6.0,6.5,8.0,8.794818879179873,1.0,6.165803146529979,2.333333333333333,4.75,8.353138356336215,4.1190476190476195,,0.0,3.9111038617434337,5.91452455831336,5053.0
ARE,2002,Unit. Arab Em.,7.4,31.0,1.0,8.194117647058823,12.14,9.712595515500368,1.5547744581136498,0.0,58.3,10.0,0,,,10.0,6.976678290639798,,7.545651080135116,,8.333333333333334,6.666666666666666,4.825629829974419,9.304779050446598,,,0.5862068965517241,5.817581924777869,8.493825532403502,7.530872337982486,4.769214161785308,13.076964595536731,9.098763275146485,4.50618362426758,10.0,8.090450742333823,10.0,0.0,9.2,4.0,,,9.6,,9.833333333333334,9.833333333333334,10.0,,6.153846153846154,,6.153846153846154,8.896794871794873,5.0,8.685162588542884,,6.842581294271442,10.0,,,8.0,2.2126758347007174,10.0,7.55316895867518,,,7.64936736919519,,,9.865488082386277,,7.197875126473311,92970.0
GBR,2002,United Kingdom,8.46,4.0,1.0,5.558823529411764,21.1,6.430517711171662,13.6,10.0,11.4,6.0,40,4.0,48,5.0,6.747335310145856,8.333333333333334,8.333333333333334,8.5,10.0,10.0,6.089247962810347,8.255399939788024,,,1.0,8.501616367037863,8.554609093082455,7.226954534587726,9.712219903416837,0.7194502414579066,9.673108354965997,1.63445822517001,10.0,9.484984337866322,9.5,0.75,9.38,3.1,8.04,4.9,8.973333333333334,8.333333333333334,9.5,8.916666666666668,10.0,8.833333333333332,8.459,,8.646166666666666,9.134041666666667,10.0,8.887864456139829,10.0,9.62928815204661,8.9,5.5,7.833333333333333,10.0,7.960462718612092,10.0,8.365632675324237,3.333333333333333,6.0,9.574331066259257,8.69047619047619,,8.823020720879924,7.284232262189741,8.426384363186862,35384.0
USA,2002,United States,8.42,6.0,1.0,6.497278888851792,17.909251777903908,6.716811948320062,12.54930014966537,8.0,17.87,7.0,39-43,7.0,41-45,7.0,7.053522709292963,7.833333333333333,7.666666666666666,8.666666666666668,8.333333333333334,8.33333,7.328745729513138,9.608853531445007,,,1.0,8.252989894422592,9.718990157292788,1.4050492135360582,9.802326290343258,0.4941842741418548,9.682793674698843,1.58603162650579,10.0,9.801027530583722,9.454943850999726,0.8175842235004107,9.18,4.1,5.56,11.1,8.064981283666574,6.833333333333332,9.166666666666666,7.999999999999999,10.0,8.166666666666668,6.921,,7.543833333333334,8.402203654249977,10.0,8.376633986015552,10.0,9.458877995338517,10.0,7.333333333333334,8.333333333333334,10.0,10,10.0,9.277777777777779,4.0,6.75,9.800547682640714,7.952380952380954,,6.356968897961672,6.971979506596668,8.569545093237656,46267.0
URY,2002,Uruguay,7.19,41.0,2.0,7.359505542106541,14.977681156837763,5.8,16.1,7.0,24.4,10.0,0,10.0,0,10.0,7.539876385526635,6.333333333333333,4.833333333333333,4.5,8.333333333333334,5.0,3.8839447651518975,6.4188005407623585,,,1.0,5.614677900844894,9.931614089738032,-0.3419295513098497,7.526725797648232,6.183185505879423,7.205505481729679,13.9724725913516,10.0,8.665961342278985,8.169333333333332,2.746,7.34,13.3,6.8,8.0,7.436444444444444,6.5,7.333333333333334,6.916666666666667,10.0,6.166666666666667,8.459,,7.312833333333334,7.916486111111111,5.0,7.142483076235797,5.0,5.714161025411933,6.7,2.6666666666666665,7.833333333333333,8.0,7.126106558044313,10.0,7.054351093007386,2.333333333333333,5.5,7.4575655154894305,7.5,,6.592364753785686,5.87665272052169,6.21505494631367,9739.0
VEN,2002,Venezuela,4.78,120.0,4.0,6.016061222704982,19.54539184280306,7.740531362251028,8.792249900538724,2.0,42.36,7.0,34,7.0,35,7.0,5.689148146239003,0.33333333333333326,0.5,2.1666666666666665,1.66666,3.333333333333333,3.965791434455108,8.653160440714512,,,1.0,2.9455636012147077,6.688926553896769,16.55536723051615,6.074782052328079,9.813044869179805,5.51504102096628,22.4247948951686,5.0,5.819687406797782,8.28,2.58,7.3,13.5,7.64,5.9,7.739999999999999,3.0,6.666666666666666,4.833333333333333,0.0,6.0,3.076923076923077,,4.538461538461538,4.277948717948718,8.0,8.93407123479384,10.0,8.97802374493128,2.2,1.0,4.833333333333333,6.0,,0.0,2.8066666666666666,1.0,6.5,6.268547415240985,4.285714285714285,,0.31514193181195216,3.673880726553444,5.152857046050463,7122.0
VNM,2002,Vietnam,,,,9.397386377171639,8.04888631761643,,,,,,,,,,,,,,,,5.898069047035336,6.991581530380717,,,1.0,6.444825288708026,,,,,,,,,,,,,,,,,8.166666666666668,8.166666666666668,,,,,,,,,,,5.6,,,8.7,1.9345571145114573,,5.411519038170486,,,7.885637562580398,,,0.0,,4.900994075028003,2573.0
YEM,2002,"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,0.555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127.0
ZMB,2002,Zambia,6.52,72.0,3.0,7.132352941176471,15.75,9.879564032697548,0.942,0.0,57.3,8.0,30,,,8.0,6.252979243468505,4.666666666666666,4.333333333333334,3.0,8.333333333333334,6.666666666666666,4.563518336437889,5.488554373853082,,,1.0,5.293153244327281,4.91699082486885,25.41504587565575,8.255062915312907,4.362342711717733,5.55333107138094,22.2333446430953,10.0,7.1813462028906745,7.8933333333333335,3.16,7.22,13.9,6.48,8.8,7.197777777777778,5.5,6.666666666666666,6.083333333333333,10.0,7.5,9.228,,8.364,7.911277777777777,5.0,4.977253668084349,8.0,5.992417889361449,10.0,5.166666666666666,7.166666666666667,4.7,0,10.0,6.172222222222222,3.1666666666666665,3.75,8.537577874418853,4.690476190476191,,8.520368906249049,5.733017927562152,5.965886013048608,1323.0
ZWE,2002,Zimbabwe,3.74,122.0,4.0,6.394117647058824,18.26,7.746594005449592,8.77,7.0,20.6,3.0,46,3.0,46,3.0,6.035177913127104,1.1666666666666665,2.5,3.5,5.0,1.666666,5.430340754237413,4.433022875217457,,,1.0,3.385242328017362,0.0,67.99285947790024,0.0,35.0313360578915,0.0,140.059996756933,5.0,1.25,5.113333333333333,7.33,6.66,16.7,2.56,18.6,4.777777777777778,3.666666666666667,6.0,4.833333333333334,0.0,4.0,0.0,,2.0,2.9027777777777777,8.0,6.655048178014496,3.0,5.885016059338166,10.0,1.3333333333333333,3.0,6.0,0,10.0,5.055555555555556,1.8333333333333335,4.75,3.725702228493168,4.2857142857142865,,7.578785482952988,4.434707066098755,5.125092893664159,2376.0
ALB,2001,Albania,6.6,66.0,3.0,9.105882352941176,9.04,7.801094455333002,8.569983348927884,6.0,26.7,,,,,,7.635658936091393,,4.3099800921320774,,6.666666666666666,3.333333333333333,5.173968897141585,8.022871571082218,,,0.9629629629629629,5.399486998884672,9.301413619736906,3.492931901315477,4.575243969482517,13.561890076293707,9.378482345937204,3.10758827031398,5.0,7.063784983789157,5.140000000000001,7.29,7.66,11.7,7.24,6.9,6.68,,,,10.0,,1.5384615384615385,,1.5384615384615385,6.072820512820513,5.0,5.079461229318047,9.0,6.359820409772683,5.6,,,8.0,5.642806717034925,10.0,7.310701679258731,,,8.213676413778058,,,7.3097616477255425,,6.835261044515708,5409.0
DZA,2001,Algeria,4.99,115.0,4.0,4.264705882352941,25.5,7.99891346345656,7.843987589114422,4.0,37.8,,,,,,5.421206448603168,,3.8407271525247433,,0.0,3.333333333333333,4.386015534180283,6.570804608240049,,,0.666666667,3.0218134386507636,7.790189309137907,11.049053454310464,5.599332542920855,11.001668642697862,9.154802330290801,4.225988348546,5.0,6.886081045587391,5.553333333333334,6.67,5.52,22.4,4.28,14.3,5.117777777777778,,7.0,7.0,7.0,,1.6666666666666665,,1.6666666666666665,5.196111111111112,0.0,2.023550133155269,10.0,4.00785004438509,4.4,4.0,5.166666666666666,6.0,8.423993918927525,1.0,4.831776764265698,,,8.863496392741595,,,4.944593763017581,,4.419813404325394,8153.0
AGO,2001,Angola,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.0
ARG,2001,Argentina,6.84,56.0,2.0,6.752473436630712,17.041590315455576,7.0075878039705986,11.482152759427905,10.0,6.44,8.0,35,8.0,35,8.0,7.9400153101503275,0.9915612141291301,1.3541666666666665,2.51054843266805,6.666666666666666,6.666666666666666,5.0155833637699345,6.735160226882025,,,0.888888889,4.039571468782347,8.482048687066712,-7.589756564666439,9.532278019661241,1.1693049508468936,9.78667289844428,-1.0666355077786,10.0,9.45024990129306,8.178717833890248,2.731923249164628,7.68,11.6,7.12,7.2,7.659572611296749,5.0641028086344395,6.666666666666666,5.865384737650553,10.0,9.309235000000001,2.307692307692308,,5.808463653846155,7.333355250698364,5.0,6.4345736309939365,9.0,6.811524543664646,4.41655,2.3662551244099936,5.102880795796713,6.012,0,10.0,4.649614320034451,1.1538461844126384,5.0,8.826516028400594,4.688168537049067,,4.922175110081961,4.918141171988852,5.459760011895983,13913.0
ARM,2001,Armenia,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3509.0
AUS,2001,Australia,8.07,9.0,1.0,4.785744084867989,23.728470111448836,6.739006253405209,12.467847050002884,10.0,13.03,3.0,47,3.0,49,3.0,6.131187584568299,9.345238208770752,8.511904875437418,8.39285691579183,10.0,10.0,6.2299893056830875,8.388504769772965,,,1.0,8.695499153636579,8.903049458051457,5.484752709742713,9.301407062598212,1.7464823435044698,9.123831775701,4.380841121495,10.0,9.332072074087668,9.013333333333334,1.48,8.92,5.4,7.4,6.5,8.444444444444445,7.976190249125162,9.333333333333332,8.654761791229248,10.0,9.13927,3.076923076923077,,6.108096538461538,8.301825693533807,10.0,10.0,9.0,9.666666666666666,4.54991,4.166666666666667,6.011904875437418,4.675999999999999,9.629175039747652,10.0,6.505609430308623,3.630952437718709,6.5,9.913907558171497,8.92006794611613,,8.800602067944304,7.553106001990128,7.908460699655138,36266.0
AUT,2001,Austria,7.84,14.0,1.0,4.416300758427986,24.98457742134485,2.933240205576668,26.43500844553363,10.0,10.2,4.0,50,0.0,66,2.0,4.837385241001163,8.284313678741455,7.929293314615885,8.43137264251709,10.0,10.0,6.701006470962722,7.916023832454178,,,1.0,8.466001419898761,9.078975906431662,4.605120467841695,9.764699904594575,0.5882502385135632,9.467312541490799,2.66343729254601,10.0,9.577747088129259,9.787310381745794,0.3190344273813108,9.22,3.9,8.04,4.9,9.015770127248599,8.28125,9.5,8.890625,10.0,9.30426,6.923076923076923,,8.113668461538461,9.005015897196765,10.0,9.65990724991668,10.0,9.886635749972227,4.558244999999999,3.921568791071574,4.494949579238892,5.177,9.814587519873827,3.0,5.161058481697382,3.333333333333333,6.0,8.830358568210267,8.107718853723435,,8.09441450047226,6.8731650511478595,7.306953094272489,34946.0
AZE,2001,Azerbaijan,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.525749190335458,,,2770.0
BHS,2001,Bahamas,6.75,61.0,2.0,6.830072870334068,16.777752240864167,9.040871934604906,4.02,7.0,,10.0,0,10.0,5-9,10.0,8.217736201234743,5.0,7.068403619901844,3.0,10.0,6.666666666666666,,,,,0.9459459459459459,6.175473136845763,8.966156168204126,5.169219158979366,9.55905012637237,1.1023746840690773,9.415962441314601,2.920187793427,0.0,6.985292183972774,3.1799999999999997,10.23,3.0,35.0,,,3.09,,,,10.0,,1.5384615384615385,,1.5384615384615385,4.876153846153846,10.0,9.739866014238,10.0,9.913288671412667,,,,,,10.0,,,,,,,,,7.47317059224639,
BHR,2001,Bahrain,7.33,35.0,2.0,3.5288732794648645,28.00183084981946,9.645776566757494,1.8,4.0,31.7,10.0,0,,,10.0,6.79366246155559,,6.297737258881923,,5.0,8.333333333333334,,,,,0.5365853658536586,5.027469298006347,8.808160627918697,5.959196860406513,6.648487393547507,8.378781516131236,9.758485639686679,-1.2075718015666,10.0,8.80378341528822,9.1,1.35,,,,,9.1,,9.5,9.5,10.0,,6.923076923076923,,6.923076923076923,8.880769230769232,10.0,8.096702846817472,9.0,9.03223428227249,,,,,,10.0,,,,,,,,,7.140614410429457,25929.0
BGD,2001,Bangladesh,5.81,93.0,4.0,10.0,5.49730665640631,9.277929155313352,3.15,4.0,30.027,9.0,25,9.0,25,9.0,8.069482288828338,3.661971886952718,2.6056337356567383,1.875,3.333333333333333,3.333333333333333,1.1538127275874064,1.3513052661481533,,,0.777777778,2.198652734625521,8.956581351970726,5.217093240146364,9.342902051233267,1.6427448719168356,9.598565251572403,2.00717374213799,0.0,6.974512163694099,4.062738388051189,8.905892417923218,5.68,21.6,4.56,13.6,4.76757946268373,4.534313678741455,7.0,5.7671568393707275,10.0,5.86363,0.7692307692307693,,3.3164303846153844,5.9627916716674605,2.0,9.746908979704704,10.0,7.248969659901569,4.59992,4.976851940155029,6.805555820465088,10.0,0.3585510334389833,10.0,6.12347979900985,1.6666666666666665,3.25,7.738442510624448,2.5230287654059267,,5.5162694128759036,4.138881471114589,5.8371103100086685,1384.0
BRB,2001,Barbados,6.15,82.0,3.0,4.243554726533875,25.571913929784824,10.0,0.0,10.0,12.0,5.0,40,2.0,52,3.5,6.935888681633469,5.0,7.613126653035808,3.0,,,,,,,0.8717948717948718,4.870761733639377,7.967663890606914,10.161680546965425,9.447961831489371,1.3800954212765726,9.484433019137601,2.577834904312,0.0,6.725014685308472,,,6.2,19.0,,,6.2,,,,9.8,,0.0,,0.0,5.333333333333333,8.0,6.918064990933495,10.0,8.306021663644499,,,,,,10.0,,,,,,,,,6.8665036419967755,18506.0
BLR,2001,Belarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8345.0
BEL,2001,Belgium,7.41,30.0,1.0,3.4690799396681755,28.205128205128204,3.812843353480658,23.206864892725985,10.0,10.43,2.0,53-57.4,0.0,69-72,1.0,4.570480823287209,6.203703880310059,6.574074427286783,7.777777512868246,10.0,8.333333333333334,5.650103505942168,3.297796813722246,,,1.0,6.833827067637548,9.192623469755254,4.036882651223728,9.865435482605786,0.3364112934855354,9.505111032781198,2.47444483609401,10.0,9.64079249628556,9.787310381745794,0.3190344273813108,9.22,3.9,8.04,4.9,9.015770127248599,8.240741093953451,9.5,8.870370546976726,10.0,9.86932,8.461538461538462,,9.16542923076923,9.262892476248638,10.0,5.612344934468626,10.0,8.537448311489543,5.116690000000001,2.9629627863566084,3.7962961196899414,2.672,8.516700158990613,10.0,5.510774844172861,2.129629453023275,3.5,8.71569274159662,7.475101039523169,,9.327440411931386,6.2295727292148895,6.759265294959097,33294.0
BLZ,2001,Belize,6.28,75.0,3.0,6.312324041479565,18.53809825896948,9.688563305997238,1.6429726669901341,4.0,36.1,,,,,,6.666962449158935,,6.8678546502050954,,7.153591378547023,,,,,,0.8378378378378378,6.442286013210433,7.157662035483372,14.21168982258314,8.493610352085595,3.7659741197860126,9.768518518518603,1.15740740740699,0.0,6.3549477265218925,5.6066666666666665,6.59,,,,,5.6066666666666665,,,,9.2,,0.7692307692307693,,0.7692307692307693,5.191965811965812,10.0,5.064369000122201,9.0,8.021456333374067,,,,,,10.0,,,,,,,8.352229009231895,,6.742600256033526,
BEN,2001,Benin,5.57,104.0,4.0,7.712707342011801,13.77679503715988,10.0,0.19,2.0,40.31,,,,,,6.570902447337267,,4.551402930332102,,4.7,4.0,1.0687469743270959,3.7546855297340294,,,0.111111111,2.0083150480650827,7.724529906860549,11.377350465697255,9.45548823652808,1.3612794086798015,9.2031409044644,3.984295477678,0.0,6.595789761963257,3.8599999999999994,9.21,7.1,14.5,7.32,6.7,6.093333333333334,,,,10.0,,0.0,,0.0,5.364444444444445,10.0,10.0,,10.0,5.0,,,6.0,6.66257535772888,1.0,4.66564383943222,,,6.112920286609548,,,6.973481853691235,,7.33282191971611,1548.0
BTN,2001,Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,2001,Bolivia,6.88,52.0,2.0,7.4807156826393895,14.565566679026078,8.564043254759389,5.7699612550330475,6.0,28.3,10.0,13,10.0,13,10.0,8.011189734349696,1.352201302846273,2.147435744603475,1.2578616539637246,5.0,5.0,3.9933340232037384,6.5848428405187205,,,0.888888889,3.4183054335924328,9.544488685550544,2.2775565722472857,9.112141690655198,2.219645773362002,9.680829505539199,1.595852472304,10.0,9.584364970436235,8.6254600274908,2.061809958763801,8.12,9.4,9.36,1.6,8.7018200091636,3.645833333333333,7.0,5.322916666666666,10.0,8.627535,6.923076923076923,,7.775305961538462,7.9500106593421815,10.0,9.409041704136216,9.0,9.469680568045405,3.091285,3.8364779949188232,6.2345679601033535,5.510999999999999,0,3.0,3.6122218258370293,1.7283952236175537,4.25,6.14896289031748,3.704442012877691,,0.0,3.1663600253625455,5.41608747308166,3057.0
BIH,2001,Bosnia and Herzegovina,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.9629629629629629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882.0
BWA,2001,Botswana,7.2,41.0,2.0,0.0,43.57904589977601,8.038147138964577,7.7,2.0,46.2,9.0,25,9.0,25,9.0,4.759536784741144,7.708333333333334,6.836734612782797,4.855072498321533,10.0,5.833333333333334,3.2986849347937977,8.049128662439117,,,1.0,6.654469625000559,9.335807224286173,3.3209638785691276,8.58332970882769,3.541675727930772,8.6881924659704,6.559037670148,10.0,9.151832349771066,5.960000000000001,6.06,9.0,5.0,6.0,10.0,6.986666666666667,7.149122556050619,8.0,7.5745612780253095,10.0,,6.923076923076923,,6.923076923076923,7.8710762169422255,10.0,9.128175794842461,10.0,9.709391931614155,10.0,3.700000047683716,6.699346701304117,10.0,1.6564383943221972,10.0,7.009297523885004,3.9542484283447266,4.0,6.547966203840541,6.931192420777821,,8.430694294506566,5.972820269493932,7.563836574997697,9348.0
BRA,2001,Brazil,5.98,87.0,3.0,4.4390273638639135,24.907306962862695,5.959094532339039,15.330123066315727,8.0,17.8,8.0,28,3.0,50,5.5,5.974530474050738,5.299145380655924,4.561403592427571,4.833333492279053,6.666666666666666,3.333333333333333,4.6689077367036385,8.092731002260436,,,1.0,5.35078874347523,8.476820347556288,7.615898262218557,9.2175031063143,1.9562422342142494,8.631905717742404,6.84047141128798,0.0,6.581557292903248,7.213333333333334,4.18,7.42,12.9,7.12,7.2,7.251111111111111,5.666666825612387,6.333333333333333,6.00000007947286,10.0,7.562290000000001,0.7692307692307693,,4.1657603846153854,6.854217893799839,5.0,8.461209628301676,5.0,6.153736542767224,3.458025,5.512820879618326,5.2916669845581055,6.012,5.735512957098012,3.0,4.835004303545741,2.8240740299224854,6.25,6.543764417545809,6.15996031534104,,0.0,4.355559752561867,5.11476686629161,8188.0
BRN,2001,Brunei Darussalam,,,,,,,,,,,,,,,,,,,,,,,,,0.7948717948717948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGR,2001,Bulgaria,6.11,83.0,3.0,5.829964125049827,20.17812197483059,5.54866940587532,16.836383280437573,4.0,38.95,8.0,29,2.0,53,5.0,5.094658382731287,3.1960785388946533,2.9041918118794756,3.136094808578491,8.333333333333334,6.666666666666666,4.767973315328957,8.852007518156242,,,1.0,5.408049427548259,6.739303225927671,16.303483870361646,0.0,419.72133585616194,8.527809896747002,7.36095051626499,10.0,6.316778280668668,9.633333333333333,0.55,7.24,13.8,5.48,11.3,7.4511111111111115,4.3624162673950195,8.5,6.43120813369751,10.0,7.00729,2.307692307692308,,4.657491153846154,7.134952599663693,8.0,10.0,9.0,9.0,2.56618,4.575936794281006,7.603549957275391,6.8469999999999995,9.165643839432219,3.0,5.626385098498102,2.7613413333892822,4.0,8.599749516800683,7.444820858183363,,3.095054895828892,5.180193320840444,6.602192806446182,9121.0
