ISO_Code_3,Year,Summary,Size of Government,Legal System and Property Rights,Sound Money,Freedom to Trade Internationally,Regulation
BFA,2020,6.15,7.241934663568853,4.069474799152284,6.780681091040431,5.690082106113936,6.946507723115654
BDI,2020,5.67,6.675701680672269,4.088940196610997,8.138898003115663,2.989942207258286,6.449834519826765
CPV,2020,7.6,7.4583542234332425,6.535896265304487,9.715226713745205,7.168270028784987,7.116743482787651
KHM,2020,7.13,9.07426138575321,3.697292704417786,9.124855176730073,6.944495771700324,6.8238446872567025
CMR,2020,5.76,7.191341400865523,2.7569828660077347,7.1600241594366025,5.067945245520001,6.633632037884837
CAN,2020,7.81,5.817908593410117,8.01995186021466,9.517202222866931,7.750839682038468,7.956916220281928
CAF,2020,5.4,6.956111604906622,3.0305096573092865,6.642854690343027,5.032080850956472,5.363224086533933
TCD,2020,5.55,7.958794083300896,2.694808847441897,6.817108237553744,4.929860820847818,5.325098272304153
CHL,2020,7.56,7.680245151466582,6.678075004103803,9.37636318869374,7.374200484860644,6.670284316448426
CHN,2020,6.27,4.970834577427702,5.12092585472948,8.439044716391145,6.564001192765821,6.242201069204534
COL,2020,6.55,6.901678159886842,4.926365332792201,8.210067763165219,5.815271216789149,6.891359798092072
COM,2020,6.31,6.820582983193276,3.562022330065359,7.123216822631344,6.264658755975038,7.775381725626148
COD,2020,5.36,7.637915932040391,2.699665615395257,5.667563391741341,5.378217655097993,5.411805352119562
COG,2020,5.08,6.354501682962013,2.990927517836349,5.660438899875168,5.311894144790834,5.097149049547646
CRI,2020,7.62,7.443989272548256,6.659571583560955,9.748045748228304,7.797840098420987,6.449649811595202
CIV,2020,6.01,6.45987334279761,4.456223764881585,7.067934494297727,5.242069624760632,6.824561048060652
HRV,2020,7.16,5.095149360016486,6.118132853735711,9.635263260395236,7.868433053386727,7.0914596614494565
CYP,2020,7.49,6.668797643853182,6.3343137431709735,9.104567877076638,8.22041016562915,7.1177652998619285
CZE,2020,7.75,6.287202150069838,7.038041978459024,9.427849340076401,8.0802982503155,7.908532241610149
DNK,2020,8.09,5.240191182194949,8.655693548336613,9.695691088284864,8.420778825411656,8.42500736573876
DJI,2020,6.21,5.128219537815125,4.063184176470588,7.29701128426588,6.953030096355922,7.588767920534413
DOM,2020,7.36,8.688479243468503,4.976869648385978,9.362119494471226,7.235882489957147,6.527650407671327
ECU,2020,6.51,7.137462013143131,4.677300954930308,8.563975125593304,5.936952097368362,6.21159136319793
EGY,2020,5.61,5.2884398010875575,3.6220820845959043,8.460940486731024,5.410723592392301,5.268932073331631
SLV,2020,7.12,8.47926526686969,4.369885686419052,9.585321062544033,7.120707797766638,6.04230954653773
EST,2020,7.95,6.285161690289195,7.775531994178214,9.163821544685216,8.32702097141437,8.212535566366931
SWZ,2020,5.76,4.966599935887162,3.834347637987478,7.847821009914046,5.029454249827151,7.134218068763076
ETH,2020,5.58,6.416498213999494,4.450207731600347,5.542858108480507,4.655772204659166,6.856733739911231
FJI,2020,6.53,6.703901472305543,5.465676040473716,6.957612819880627,5.406128642905827,8.099896115556051
FIN,2020,7.64,4.709639685847091,8.69695846731602,9.20717667682339,7.860975384441226,7.721088292916451
FRA,2020,7.33,4.9157892633892795,7.1884040751640015,9.154780583488526,8.205518133248193,7.197902619664803
GAB,2020,5.72,6.62769682641449,2.7062298924893122,6.711007950706962,5.402541988056731,7.141392885393647
GMB,2020,7.23,7.23687679987742,5.051058409612583,9.287806299894825,6.682336161794559,7.894811300757133
GEO,2020,7.78,7.293894614521558,6.834457405217292,9.057738067844532,8.280820351060585,7.43309123929388
DEU,2020,7.65,5.639800769354063,7.75186022246882,9.233719800551935,7.981712764452411,7.655588927023143
GHA,2020,6.49,8.461487497996472,5.226994164772476,6.0601789330594675,5.961817458581966,6.738844491569495
GRC,2020,6.81,4.851533063906762,5.981289661684544,9.056068645073246,8.165868966341685,6.014965376384407
GTM,2020,7.59,9.192604183362718,4.926994719613523,9.4895542408115,7.562239845372627,6.756333837358814
GIN,2020,5.84,5.958723739495799,3.9858874834330003,7.1130684537067825,5.3089094815630276,6.849634055216897
GNB,2020,5.64,6.855679206832596,2.826587964594821,6.901585264994053,5.734784108367715,5.89216662266244
GUY,2020,5.82,3.955651260504202,5.360867298015302,7.324317116754192,5.853218058807355,6.600025392613362
HTI,2020,6.57,8.589555217182241,2.4113955569906436,6.863235049896634,8.106306687535064,6.885342129438141
HND,2020,7.04,8.868588235294117,4.228946278295967,9.310912482073551,6.072068159218796,6.735020310727605
HKG,2020,8.59,8.241588292537724,7.496814213658533,9.653541809435753,8.73184534675439,8.838886652022623
HUN,2020,7.24,5.859638243308223,6.349460140627937,9.256406688257952,7.62172182075513,7.127391279902256
ISL,2020,7.73,5.742400762484831,8.512043742369832,9.560011294239203,7.743891295148386,7.079071701557186
IND,2020,6.72,7.515100096169258,5.574103170800055,8.13669046085743,5.904087448077464,6.485894508255554
IDN,2020,7.09,7.906069562429877,4.901540934285331,9.580533197648819,6.601669031976977,6.460197404240666
IRN,2020,4.96,6.989929407185218,3.5566418547632956,6.165900718121382,2.5772557580909257,5.500165516693666
IRQ,2020,5.51,5.093948602420714,3.0456330693497846,8.162024778759402,4.340620420243672,6.8923842005983955
IRL,2020,7.86,6.173971389645777,7.73596448375452,9.316174072026044,7.9594161928538485,8.136412101608549
ISR,2020,7.35,6.257926670940856,6.1231270978990935,9.639121952295564,7.609628478769655,7.136666484546332
ITA,2020,7.4,5.304579099214618,6.514894433893935,9.182699778870369,8.335542792703322,7.6626706589726625
JAM,2020,7.38,8.124496571335877,5.875697473943135,9.074977247091619,5.796793926566924,8.0341412211458
JPN,2020,7.82,5.648455933872187,7.7143111296416205,9.823560159009281,7.780144504883509,8.123046336479696
JOR,2020,7.37,7.384292137018295,4.490733895081427,9.875900750834512,7.18187577604976,7.914574341649789
KAZ,2020,7.35,7.6903832344927086,5.621751601104201,9.226239907503714,6.515192633798679,7.691375905347254
KEN,2020,6.96,7.264888111647929,4.985354198297344,9.313065872940673,6.294180880478885,6.924668232936256
KOR,2020,7.42,6.3379716186202,6.650852541363278,9.654274379946136,7.157586819273632,7.321491706894963
KWT,2020,6.73,5.9299618650846995,4.976868513660365,8.57762294547794,6.760599597747957,7.380227439838806
KGZ,2020,6.97,7.231032116525085,4.87220013071323,8.956007934572892,6.777234597417982,6.994149752225741
LAO,2020,6.5,7.2214604898234,4.858340862472948,7.453734234809724,6.420760912675963,6.5223489996161605
LVA,2020,7.77,6.196130572665033,7.055730665010767,9.19271681001172,8.358124321717922,8.062386140607458
LBN,2020,5.45,8.219887882673506,4.135746171859313,4.96908052134307,3.465709716799812,6.441063612849507
LSO,2020,6.52,5.2653528892612735,5.28268559880577,7.952520370271286,6.39443405009225,7.691699639062091
LBR,2020,6.51,7.0498747331699345,4.31444233491197,8.827044094489883,6.186958706181409,6.186184196472794
LBY,2020,4.95,4.98,3.449340104120891,7.881047718986114,3.067891009003507,5.386210995660673
LTU,2020,7.82,6.603518833146339,7.237508005838262,9.201341810521507,8.326601283113549,7.718170286664585
LUX,2020,7.54,4.885681153115198,8.240022946692388,9.107727019857737,7.791151608556586,7.6942640263775814
MDG,2020,6.1,7.747078240560529,3.0486029822830476,8.018335646763099,5.851536353050458,5.824932163277633
MWI,2020,5.98,6.556673039521142,4.92551567214271,7.1615372605869805,4.562202571297414,6.675192352667135
MYS,2020,7.35,7.120599180271563,5.877151674518722,8.319407797771756,6.973937546663457,8.473759364136562
MLI,2020,5.85,6.445407425640556,3.5159801861843425,7.104877080136723,5.836171872898784,6.342790540330462
MLT,2020,7.72,6.402562590158679,6.500781514068966,9.338306770057827,8.395163470766782,7.958298506014258
MRT,2020,6.13,5.730029411764706,3.5023200776657477,8.33983318428527,5.848625138789021,7.2166902593399485
MUS,2020,7.88,7.89957747349621,6.935324774839226,9.467547332428342,7.699786359831529,7.394664312954067
MEX,2020,7.12,8.083315274883795,4.720793482071895,8.16281546979855,7.654811908831965,6.995047160326219
MDA,2020,7.05,7.531031495431961,5.679223342260667,8.136712805893287,6.7317434782237555,7.1621371799822064
MNG,2020,7.3,7.1108943397522495,6.073956929721499,8.944216547928681,6.4426554491430945,7.922028621667177
MNE,2020,7.46,6.403476890756303,5.861370849512511,9.725908801839303,7.225387481308705,8.086435458491795
MAR,2020,6.55,6.627166487303367,5.731502441103502,7.312446703378015,6.222328190623765,6.840477002415576
MOZ,2020,6.27,6.760517287070757,4.497725356052035,7.790010164759056,6.076427992722381,6.22916183923692
MMR,2020,5.93,7.466750371896556,3.8342989576405606,6.652250208738649,5.4518334265049715,6.220235745777967
NAM,2020,6.57,6.906542314473472,6.337525846421139,6.801187338834005,5.156288041391985,7.629787275707366
NPL,2020,6.54,7.996927449453897,5.067210724767972,6.57861830674971,5.712879886193353,7.339317229701526
NLD,2020,7.75,4.863906532640304,8.354370539387656,9.138235206074029,8.604238651325117,7.777743790275706
NZL,2020,8.27,6.292858791472992,8.720375137914331,9.579301384616954,8.19435289515582,8.569218124605603
NIC,2020,6.84,6.020806722689075,4.247712579808182,9.668151005227491,7.303523717072487,6.941497431001204
NER,2020,5.97,6.759855814805486,3.6636262100620876,7.216587402933486,5.724507129814123,6.506456853005076
NGA,2020,6.7,8.46341051195914,3.746403381788909,8.998377924653333,4.501080416548228,7.779309956884679
MKD,2020,7.16,7.138142891489021,4.642071503698449,8.22385408392602,7.746695594562558,8.05452716447545
NOR,2020,7.58,4.719395324342271,8.569788845518953,9.340273896041387,7.602676904910594,7.654227942982143
OMN,2020,6.65,4.656239137584331,5.263475844010291,8.767671155900047,7.563989285521603,6.979913879694132
PAK,2020,6.03,8.106006797076969,3.7963434965806453,6.313404502210287,5.624723574268921,6.313882866847884
PAN,2020,7.45,7.560247956403269,5.563555389852232,9.38939903024609,8.079832598739378,6.639263352621445
PNG,2020,6.17,5.644324580768094,4.62815398499129,6.860145942094704,6.602973821476583,7.1165181925091625
PRY,2020,6.96,7.988624619330021,4.459645048482374,9.486473374865058,6.671075990392433,6.208791317783457
PER,2020,7.5,7.5646531724406385,5.348753840113903,9.708852449483526,7.864847011180787,7.015135100587493
PHL,2020,7.09,7.924251711583816,4.435859816077967,9.576411736540296,6.212624779154706,7.312808378048435
POL,2020,6.93,5.561338241018478,6.16671219106945,8.180474271152853,7.665251385726843,7.06965002971869
PRT,2020,7.43,6.018192498797885,7.183209503949282,9.232145949110077,8.435828249434092,6.27591061804763
QAT,2020,6.99,5.937786996847097,5.428659170399919,8.603065093285641,7.568569340839683,7.4343966957577505
ROU,2020,7.74,6.968616685366245,6.643868011230304,9.354551805867182,8.49163755144627,7.218130593872444
RUS,2020,6.62,5.704504327616605,5.129438327375337,9.093496553265386,6.530032235735326,6.6533714130806345
RWA,2020,6.9,5.068965150092735,6.216456450727681,8.743762571575347,7.057951872502464,7.431796677820988
SAU,2020,6.78,4.713735752066493,6.807627550877434,8.9730209301722,6.4331306803525985,6.987399656414561
SEN,2020,6.05,6.942290717376869,4.359951095796031,7.109862879313898,5.978798565073519,5.860009905770845
SRB,2020,6.82,6.410932006044925,5.509863989978886,8.279024405883991,6.726896826696035,7.169766155364325
SYC,2020,7.01,6.564194742747235,5.8149548927456935,8.567508572255935,7.513870101898995,6.602627491633993
SLE,2020,5.98,7.442932773109244,4.570656275159898,7.107084743336133,5.665323600628843,5.112069534743584
SGP,2020,8.48,7.184197582030087,8.29237495897349,9.621225536978235,8.606353664624532,8.715058487597709
SVK,2020,7.33,6.159904952716781,6.323898767023112,9.135397445798791,7.590511156528414,7.458840157287551
SVN,2020,7.0,4.737131728985872,6.567125662546021,9.458062521196508,7.443109752690189,6.80352087081927
SOM,2020,6.03,8.742389705882353,2.337749052287581,6.8644475143083294,7.100275730801272,5.087883007200923
ZAF,2020,6.55,5.994521134339294,5.946235324890569,8.206211362622742,5.797448687073176,6.783635372878227
ESP,2020,7.63,6.220119249879788,7.353980770676608,9.208186941626993,8.087795421773833,7.302663450773423
LKA,2020,6.72,8.417767155908685,4.986793018723433,7.907212117654009,5.444216237404476,6.852928533866501
SDN,2020,4.21,6.776923705722071,2.7274541261275487,1.25,5.523852560836091,4.765300575655602
SUR,2020,5.81,6.163936863192619,4.545612226499054,5.6927637629959005,6.147634369859902,6.520198535734362
SWE,2020,7.56,4.434866130103268,7.92769690553541,9.620914377912776,8.134868702560773,7.6689186254314
CHE,2020,8.37,7.522199310786985,8.735912323158782,9.857416232857243,7.631770581962941,8.096076925461626
SYR,2020,4.63,6.25444732959495,3.013077214114486,6.279773100054547,2.4439594102534787,5.1754450689284575
TWN,2020,7.68,7.631163316931477,7.157108872424245,9.584627133463853,6.313626747021445,7.7098682839022485
TJK,2020,6.6,5.851962253566277,4.7497737564280795,9.145893241878646,6.453503678749481,6.789566002366588
TZA,2020,6.55,5.970061342248071,5.387574243599812,8.343486415972546,6.022118462736951,7.027119964208793
THA,2020,6.78,6.906873926682389,4.958722369212092,9.779800519236808,6.468453060075928,5.799219918072453
TLS,2020,5.94,4.439509536784741,3.4712048538893896,8.32549961324262,7.275179674471381,6.187371614509922
TGO,2020,6.19,6.793104549721797,5.096746451562679,7.176678861364435,5.483937042363646,6.4016353573636815
TTO,2020,7.01,6.908111570123771,5.312914951073575,9.522693837545726,6.579199212649278,6.7474045483187055
TUN,2020,6.09,5.176385767347865,5.07593775600272,8.013451294493398,5.698038058603828,6.478322426504867
TUR,2020,6.48,6.518394133675268,4.8373911876694295,8.267587472189298,6.922063898510668,5.8760168635892525
UGA,2020,7.18,7.428357142857142,4.557958761733216,9.324653171192137,6.92580628178058,7.670429535710624
UKR,2020,6.11,7.036917489066471,4.918131555424169,6.215113717826315,6.291018549621779,6.069169970552849
ARE,2020,7.35,5.149238398589398,7.040174277897874,9.075553380385813,7.963215138779405,7.526483263358487
GBR,2020,7.71,5.926206809699357,7.748649179679566,9.602893593359433,7.717691061164506,7.575805872566118
USA,2020,7.97,6.790621085453424,7.555009210182177,9.626843385897402,7.76550757564999,8.109913638996579
URY,2020,7.06,6.205397159933469,5.911058022784325,8.796351050597387,7.536301511801284,6.839197782929851
VEN,2020,3.32,4.610514022405532,2.524414888143769,0.9449345936218932,6.034051080763889,2.4970963850131978
VNM,2020,6.42,6.960215336134453,5.1404287790329075,6.936699512821045,6.12552564506704,6.955200458231193
YEM,2020,5.67,8.45064727430989,2.7498517744354922,8.21111420513816,5.377538791779919,3.58413998757036
ZMB,2020,6.56,6.591847709110891,4.945796538053528,8.162507369698796,6.795877390234915,6.301281588030611
ZWE,2020,4.48,5.56200777368168,3.9652668068078527,1.25,5.565206535634715,6.080773846458286
ALB,2019,7.7898039215686286,7.914268245086932,5.25876051559803,9.826939572642814,8.230910992137135,7.700060040129765
DZA,2019,4.860506822612086,4.493283038350533,4.142183030978925,7.287544293838383,2.5522189188970232,5.840058279807768
AGO,2019,5.550608108108108,8.052308382676788,3.6679911455691,4.667935834545004,5.406168254186712,5.9750776217856645
ARG,2019,5.438831967213115,6.547786764137158,4.79754538527574,3.8804385073119017,5.96623195245658,5.993349194484699
ARM,2019,7.979821656050955,7.770128198902544,6.25048270672673,9.51977955829137,8.524504671781703,7.819692483283623
AUS,2019,8.16983850931677,6.537758255047746,8.29703632586166,9.554928021776458,7.95256274599187,8.521942118174504
AUT,2019,7.859603698811096,5.425605988651571,8.330770185590453,9.42310045440161,8.447876754135939,7.650650432952313
AZE,2019,6.429646302250803,5.006232545727901,5.241117763380451,7.29181621015206,7.236472301427429,7.365567448866894
BHS,2019,7.4993172119487905,8.836620882012147,6.32064228723328,8.25373052335894,5.401152879265092,8.686276530276212
BHR,2019,7.4300534759358285,7.106125111240829,4.728614105722297,9.337619773990735,8.26751303148773,7.707330515229708
BGD,2019,6.039745762711865,8.105819663598897,2.8737415584754884,6.9130258189127645,5.755518918780368,6.55969908007625
BRB,2019,7.049943019943019,6.965145884095287,5.794733049684562,8.138538247701572,6.736834900072775,7.624462786635191
BLR,2019,6.730146198830409,5.388206219726116,5.6570878621879075,9.012818155875845,6.1815395668180635,7.39001998649279
BEL,2019,7.619661246612465,4.7477587343995085,7.445570880778769,9.413798960536138,8.38522713547338,8.118763200999624
BLZ,2019,6.409711538461538,7.109978721646474,5.045786810570087,7.3518549694247195,5.834203762170109,6.69272348243805
BEN,2019,6.659769938650307,7.96348694184917,4.5751964305369315,7.323791089812569,6.1808796780733335,7.240734545267787
BTN,2019,6.519953846153846,7.3861348700823095,5.930494448256208,6.834972048770032,5.401793888521456,7.047707959338629
BOL,2019,6.319724025974026,6.027768404636408,3.921982656766039,9.403163263195923,7.014561942686764,5.2343873764855315
BIH,2019,6.939673105497771,6.850390807315751,4.268832601084387,8.399954436704432,7.810684756667857,7.388001979145639
BWA,2019,7.469836956521738,6.107221551609595,6.111591400406248,9.342196941680294,7.933999322214079,7.848172546498639
BRA,2019,6.599574132492114,6.828164639102323,5.109185683906693,9.262193540923352,6.989849349236229,4.804698257132783
BRN,2019,7.299875346260388,6.666666666666667,4.984754818127235,8.836823521599039,7.209166228892521,8.782159033410453
BGR,2019,7.789870129870129,7.351239149829746,5.938567545911662,9.499426593593483,8.33698878306739,7.809918686412827
BFA,2019,6.249837662337662,7.095555812065422,4.054143740986224,6.712206924201246,6.306658338661081,7.057459111682733
BDI,2019,5.67,6.349889737147991,4.097339389235265,8.771317034520663,2.703233788791747,6.414750026896133
CPV,2019,7.64993429697766,7.592879736887866,6.397419875943167,9.766816291983568,7.168270028784987,7.332474480731384
KHM,2019,7.379649859943978,9.201444516633668,3.702671836957276,9.2657986350833,7.721377070897936,7.005568485481468
CMR,2019,5.789948006932408,7.232678876560795,2.7641664628792366,7.153707217661722,5.12314913861342,6.69728122985769
CAN,2019,8.049693094629156,6.320976906224885,8.035517415563922,9.599041791046327,7.692142762245948,8.622134039346165
CAF,2019,5.380255941499087,6.903458114419148,3.19934375747255,6.5977745276689115,4.779681040874913,5.414295527939486
TCD,2019,5.629856115107913,8.602556642397426,2.6888984227056887,6.906308829010343,5.0678629414235665,4.868204535204906
CHL,2019,7.859603698811096,7.818888161887497,6.623195285149045,9.68577998378687,8.156737595200013,7.027773065510586
CHN,2019,6.329904458598726,5.020734192644343,5.151350448112317,8.406541560074642,6.71191004780981,6.334376316802918
COL,2019,6.829573170731708,7.025087584431334,4.9271936545130375,8.320768873195606,6.573339216673523,7.290927418362892
COM,2019,6.31,6.241709755692591,3.4802296243485804,7.024170892949181,7.127980673064671,7.652206808845375
COD,2019,5.419888268156424,7.668141065435089,2.689877640272617,5.8817949931403,5.427990068093914,5.416872846311774
COG,2019,4.780589390962672,6.668360708107292,2.9531934176452608,5.174754304481746,4.899318194503485,4.182976066879274
CRI,2019,7.669934469200523,7.453975856913171,6.39963194006971,9.782606953625146,8.08758204968641,6.631479354164621
CIV,2019,6.1697342192691025,6.866688963059399,4.46770697313607,7.166599074778242,5.453698391708238,6.888911200503033
HRV,2019,7.4196373779637375,5.503423690245015,6.069942103128805,9.72021881141611,8.333019273975573,7.460216569248791
CYP,2019,7.889466666666666,7.249156747054243,6.3161273144539605,9.33827559788976,8.63796208346293,7.924962767898983
CZE,2019,7.979703608247424,6.63646551652949,6.9922736783356045,9.539223202618864,8.433818041059855,8.312801464918882
DNK,2019,8.229827160493826,5.343087259773677,8.605853832355256,9.901382809350316,8.774316285115862,8.539187624473582
DJI,2019,6.47041935483871,6.817234380621603,4.009348183328063,7.20311532874095,6.953030096355922,7.3617044859613285
DOM,2019,7.59967435549525,8.765449478152242,4.75019111350626,9.633334459246889,8.196093937894613,6.645952610079418
ECU,2019,6.679739263803681,7.14803543445814,4.655420282691036,8.508651012551939,6.76888415266937,6.340238058147944
EGY,2019,5.739768683274022,5.2884398010875575,3.5804598650489603,8.164979752552501,6.242519615587735,5.425586354307378
SLV,2019,7.33969144460028,8.469277046452124,4.331547257505986,9.723616900012987,7.8459747376677225,6.337928472351372
EST,2019,8.109798994974874,6.601092751853893,7.69644341261683,9.361422676732994,8.680553709619158,8.22486623093645
SWZ,2019,6.139341421143847,5.86209102711215,3.810538557616286,7.855261220935455,5.998994902557706,7.150174045134353
ETH,2019,5.819570661896243,6.227553185715982,4.454853370332413,5.947806177935952,5.638005501207654,6.842316986778367
FJI,2019,6.36025993883792,6.660965518523942,5.161128265976948,7.138269896282843,5.510362471640844,7.317823335710279
FIN,2019,7.919633986928105,5.129997818654093,8.60309482845418,9.38589709451209,8.501434642922042,7.958588219479061
FRA,2019,7.549700272479563,5.079389231410154,7.154849531375212,9.413420796178404,8.559044592439106,7.555820898085568
GAB,2019,5.829808027923211,6.7937404142136275,2.6886232422862775,6.623716412320826,5.927042943250929,7.095515768501782
GMB,2019,7.0602348066298335,7.293856887663002,5.0137117793296895,9.203262547729533,6.669761542392102,7.128086051962066
GEO,2019,8.159512195121952,7.590344085826958,6.720841032273533,9.223523741177425,9.114724431412665,8.158690233211113
DEU,2019,7.889686684073107,6.000233968048913,7.709236632867644,9.409734684947981,8.335227158109314,7.985563182732279
GHA,2019,6.719646153846154,8.517891426641878,5.205488235185788,6.283135031551961,6.46800260291983,7.10351958141133
GRC,2019,7.189442815249268,5.4125789555969765,5.928032317974061,9.297887476152866,8.135248379074161,7.173533061642562
GTM,2019,7.779750000000001,9.227859948694558,4.865215686321008,9.619510978090785,8.29377676598162,6.903713820805863
GIN,2019,5.93982905982906,6.0570880750799585,3.9418983867719315,7.300928227119059,5.529744793056066,6.8697811756056355
GNB,2019,5.699893805309736,7.91040963746458,2.774225841125179,6.919828915993276,5.848028087163763,5.0245691758544755
GUY,2019,5.810017152658662,3.9474896729753666,5.331622401394591,8.303401739579135,5.764870427442898,5.688605048049741
HTI,2019,6.679832826747721,9.113063393595406,2.408080446238962,6.952126903504808,7.804578901168223,7.107242072913275
HND,2019,7.239716312056738,8.949673276402308,4.154031820015646,9.309398268524708,6.8413721458667744,6.941876532267281
HKG,2019,8.869674418604651,8.386706330001797,7.531811234468048,9.607502907809465,9.554967732541845,9.286701112067169
HUN,2019,7.509627586206896,5.92433455591749,6.305366271737238,9.433718209125244,8.39174144104233,7.4854022629809664
ISL,2019,7.909767441860466,6.0483225804907885,8.451445578455955,9.621167401406488,7.784175206471672,7.656684995572734
IND,2019,6.759940564635958,7.579954973221047,5.517146273591952,8.153071218491457,5.860226694305576,6.669395217481908
IDN,2019,7.349633802816901,8.159866194564495,4.8951454292013885,9.662547394484731,7.433741967475357,6.576854611407487
IRN,2019,5.019879275653923,6.655248547668071,3.600628898097388,5.939467903400807,3.4073681754760483,5.500165516693666
IRQ,2019,5.113732876712329,4.9350832397988995,3.1796604372667376,7.820561564726295,3.775796589918793,5.939544349943151
IRL,2019,8.189580686149936,6.685351792561148,7.680967538805507,9.466666292962568,8.729478623218393,8.395817342856006
ISR,2019,7.629619565217391,6.432941120163489,6.083206157625465,9.762567683897359,8.43387864468133,7.418701676392721
ITA,2019,7.609716599190283,5.718053519085248,6.472428419776416,9.40530689357879,8.689075964436766,7.780647335953811
JAM,2019,7.609688768606225,8.215443453305378,5.754812466409638,9.275674888898676,6.62869215932002,8.173877333027663
JPN,2019,7.969808429118774,5.747768051224055,7.665803107813782,9.808911998104298,8.31435701596026,8.33649537536973
JOR,2019,7.509810298102981,7.397685763727384,4.303198702143973,9.90413460065751,8.017412379981677,7.902244241618068
KAZ,2019,7.599660326086957,7.955890929292368,5.581578514486683,9.278582448876707,7.202823068674284,7.959170421565464
KEN,2019,6.999942611190819,7.084860231882324,4.962253249820064,9.401516063905222,6.640577545557652,6.917317736768592
KOR,2019,7.619730820995962,6.434155994149649,6.602291425648569,9.698587728219373,7.989757511184763,7.389054860302372
KWT,2019,6.739985163204747,5.871215769043341,4.94336465573131,8.233012047391442,7.285295285780901,7.380227439838806
KGZ,2019,7.16971346704871,7.3316282933283805,4.907663296670729,9.442331898190496,7.123624085169314,7.025463148647495
LAO,2019,6.649769585253456,7.212646828454441,4.765096309088085,7.531882057149218,7.252798391063592,6.478665973992457
LVA,2019,7.939781491002572,6.40371504250858,6.9951382535544475,9.309737901517105,8.71165863796641,8.263708029620627
LBN,2019,6.847435897435898,8.123215300090092,4.231572321674101,9.51970100524409,5.9060248635114,6.456302299878419
LSO,2019,6.5000306278713635,5.204865536362202,5.211400494723263,8.097810354559837,6.7626104115038475,7.2386220227834475
LBR,2019,6.160536809815952,7.14723662873652,4.290216077117848,8.319956988604407,5.687337513725491,5.337722046764354
LBY,2019,4.2893617021276595,4.98,3.4728786926590685,7.80726546219726,0.7576524632511068,5.101159897863831
LTU,2019,8.219489144316732,7.655204949013151,7.181436848437661,9.328110193052328,8.680133999944728,8.273151144626365
LUX,2019,7.88953642384106,5.695477331342512,8.16742929637058,9.30045586015566,8.204031554386862,8.056610720083317
MDG,2019,6.319639934533552,7.70316606332526,3.0170455477978964,7.96985871866868,6.689548673911794,6.196605202864899
MWI,2019,5.940066777963272,6.316351314631211,4.808028773703295,6.994506855517499,5.002605897951834,6.587407195554761
MYS,2019,7.519769021739131,7.043379894106598,5.834874145356061,8.41467707190521,7.6273967626456,8.668595069378911
MLI,2019,5.899914675767918,6.396741008285208,3.4945926768756355,7.185048793909625,6.06458391924217,6.342790540330462
MLT,2019,8.01961190168176,6.9435752656910426,6.419659201450352,9.53340297962526,8.748699650979548,8.42849274016089
MRT,2019,6.263676012461058,5.782896777283594,3.5586407311238797,8.018355172426276,6.701867117329594,7.2166902593399485
MUS,2019,8.199594423320658,7.905083109006592,6.859412992595375,9.75298566011545,8.532038815829951,7.94964832074341
MEX,2019,7.199887798036466,8.249111528056583,4.694629015446556,8.230005369440267,7.712994021250311,7.096590297748508
MDA,2019,7.319617563739378,7.818636459110711,5.668566664000584,8.115129169172537,7.571052241227398,7.441589909021206
MNG,2019,7.41983584131327,7.334109845143543,6.0443695328691875,8.777935558745197,7.038378658176238,7.894147149864269
MNE,2019,7.629772423025435,6.411552514739221,5.436928932410658,9.725295933839208,8.512685340010645,8.086435458491795
MAR,2019,6.739710365853659,6.692949577474707,5.699530467602557,7.424166088899137,6.898838398154426,6.991415511755306
MOZ,2019,6.46968152866242,6.755149766269934,4.462546238757203,8.00911751462273,6.908392159552259,6.22916183923692
MMR,2019,5.560622895622895,7.345035230345803,3.8137373798934346,6.493587295266582,4.889161729694126,5.252761977836344
NAM,2019,6.7497264437689966,6.963262264024039,6.277716443182627,6.69731690842818,6.169966578329324,7.629787275707366
NPL,2019,6.729709923664122,8.100436668679624,4.969640941325561,6.666822571851142,6.552876197578414,7.368970487924116
NLD,2019,7.959729381443299,5.095677222031558,8.349731783128103,9.259858091022613,8.957785052464947,8.116468355885516
NZL,2019,8.559649758454107,6.716090624279961,8.680019499908175,9.668754206047826,8.763556557998117,8.97559292438628
NIC,2019,7.0397080291970795,6.24428428673557,4.280639314805886,9.54694082174872,8.133820206709816,6.988794463937395
NER,2019,5.620585284280937,6.642160176593628,3.6936727266685714,7.161773444101476,4.9620044879755785,5.643943388188606
NGA,2019,7.029508196721312,8.707827601644704,3.697834591658906,8.731445187737329,6.058002958977751,7.9321817217616575
MKD,2019,7.169986052998606,7.0836981560550605,4.573409652929183,8.336138433319412,7.744465140462148,8.103848646040724
NOR,2019,7.749776021080369,5.059170275244412,8.507462388215462,9.35073961858908,7.912926125076273,7.927696741688877
OMN,2019,6.769819819819819,4.7514145874246285,5.243869500155253,8.642222148549218,7.60791338510871,7.612889094588644
PAK,2019,6.000049668874172,8.227789332789722,3.6228719574820065,6.419877485849267,5.670735787972532,6.048977602925592
PAN,2019,7.739611260053619,7.803153553996974,5.5298807658539015,9.504009721851007,8.92571902124607,6.9569101195679295
PNG,2019,6.0102588996763755,5.687070448968484,4.581916124441126,6.619491201272113,6.748126843116622,6.431694727756424
