ISO_Code,Year,Summary,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation
AUS,2013,8.08269709565586,6.878832819730684,8.19983072445473,9.252385596275321,7.671421619934848,8.411014717883715
AUT,2013,7.839022707617152,5.658815200804252,8.216209519785124,9.628044926789244,8.016793247642171,7.675250643064973
AZE,2013,6.080345086353157,5.075048753311242,4.805884157940368,6.76754300840796,6.76268509369535,6.990564418410867
BHS,2013,7.446312723972523,8.946323589148296,6.595204822889133,7.107396796695438,5.988421263339079,8.594217147790664
BHR,2013,7.1310698733588636,6.729293081704978,4.008032257780056,8.711648194742674,7.87334604581333,8.333029786753281
BGD,2013,6.153581506416343,8.59446988901658,2.711191406587871,6.754224090332855,5.7823447429573225,6.925677403187088
BRB,2013,6.997869602796298,7.194229565013605,5.8795740386273,6.954955335004887,7.222702960397459,7.737886114938242
BEL,2013,7.599736707955586,4.753563062283715,7.4043899954632515,9.782221918526838,8.194717608452976,7.8637909550511536
BLZ,2013,6.839288803617107,7.205176070487012,5.71822796478882,7.03707634502943,6.51849009842859,7.717473539351686
BEN,2013,6.29053141529857,7.425717807945951,4.538697170963197,7.07139797660173,6.159224281745813,6.257619839236159
BTN,2013,6.75354873123329,7.2454913037228295,5.891039909721873,6.879804055522998,6.333088076502772,7.41832031069598
BOL,2013,6.303199371305997,6.160243628786665,4.143612708826843,8.433004158216598,6.933333636470237,5.845802724229642
BIH,2013,6.805520213769965,6.115664086035955,4.882060326050838,8.603317500339237,7.153904228751679,7.272654927672119
BWA,2013,7.338735789733995,6.853687750616848,6.062802777014957,8.389032203759488,7.2709620776628725,8.117194139615814
BRA,2013,6.560271134840454,6.985099431133553,5.654983654053586,8.127910054508337,6.904955954268963,5.128406580237827
BRN,2013,6.767000250781642,5.0,5.036560488299325,8.180176621572386,7.493445128973173,8.124819015063325
BGR,2013,7.601730043224203,7.146956726512471,5.4273211750312065,9.427968173833278,8.106098955567347,7.90030518517671
BFA,2013,5.887327830306503,6.055517781974119,3.9431246155201425,6.9922130152669855,5.6053239446280605,6.840459794143205
BDI,2013,5.868351826189711,6.11137547648959,3.357677000743224,7.940111200503583,5.400966133839203,6.5316293193729535
CPV,2013,6.648743073313289,5.3011118117157,6.366986536924136,8.492782018122957,6.298806539143467,6.7840284606601875
KHM,2013,7.038153946379981,8.048636614582206,3.7966337637283103,9.498814141058986,7.151389160564001,6.695296051966401
CMR,2013,5.816817218112621,7.111498573876105,3.0839595010590704,6.965601820517329,5.582794174432996,6.340232020677603
CAN,2013,8.207619638159215,6.850074373108372,7.9403942814086585,9.47210678259803,7.9227505353031304,8.852772218377888
CAF,2013,5.661071812026634,8.377195638520066,3.070486641733377,6.50209576098397,5.004603615563426,5.350977403332334
TCD,2013,5.121285093414414,6.255157816378828,3.0410010720698057,6.151000477729568,4.791245674524613,5.368020426369256
CHL,2013,7.873468348637793,8.103242135518226,6.829745448103087,9.018667287048858,7.972050665358799,7.44363620716
CHN,2013,6.201744010270515,5.0058706291214055,5.13981328983996,8.264236155581449,6.333235016286922,6.265564960522834
COL,2013,6.81299644687019,6.2936258075192315,4.6235777735412205,8.128414316763402,7.271273496304766,7.748090840222329
COD,2013,5.560826401771346,7.757676470588237,2.281364543108285,6.814467419689708,5.415807427079594,5.534816148390907
COG,2013,4.64953230989486,4.303529411764706,3.174640257082402,4.97441903871354,5.243983817031304,5.551089024882345
CRI,2013,7.676417812745458,7.547946915933608,6.411056340098012,9.315507300279414,8.352706297241344,6.754872210174913
CIV,2013,5.811945861199258,5.994149233763329,4.123386509922565,6.853865930280189,5.949844283050126,6.138483348980084
HRV,2013,7.134378027053643,5.306405813202861,6.083523278474116,9.262749194292198,7.837147074297265,7.182064775001777
CYP,2013,7.132009862134874,7.254923619961114,6.183788931026169,7.2859132077655815,7.61979546694028,7.315628084981221
CZE,2013,7.764507167355475,6.681153229684244,6.605383325414506,9.494342944480383,7.8463266776859,8.195329659512346
DNK,2013,8.03888855830275,4.821519264071564,8.611966849677117,9.767030795183018,8.472298617767862,8.521627264814187
DOM,2013,7.427661947177913,8.716715265121143,4.601749826450337,9.488800327342712,7.77468575894968,6.55635855802569
ECU,2013,6.173199747257113,6.355046904499167,4.190846787246631,6.796294900302939,7.058863766394823,6.464946377842011
EGY,2013,5.689551020947689,5.761588315956377,3.0553998997689495,8.919387233458407,5.986652406862152,4.724727248692559
SLV,2013,7.254588904010035,8.55370085061342,4.728865595625378,9.522214767439209,7.4076156492135,6.060547657158662
EST,2013,7.928872068951639,6.665499614245618,7.5206931876362235,8.759581005648343,8.346254196471092,8.352332340756922
SWZ,2013,6.150590876672982,5.565616224651918,3.587237772525876,7.884269205615389,5.964158601495125,7.751672579076605
ETH,2013,5.407792513067934,6.344982155893464,4.4514563665020805,5.159401942634209,4.997619160113827,6.085502940196085
FJI,2013,6.570040403868624,6.968097395805903,5.872520157882531,5.794146580504189,6.2029148588400975,8.012523026310406
FIN,2013,7.836998394168676,5.0244870361307195,8.72102185133013,9.549710267942096,8.163218213573598,7.726554601866833
FRA,2013,7.579186200103391,5.291823594485403,7.444464288574828,9.750156087278876,8.156452915942946,7.253034114234893
GAB,2013,5.229137117762803,5.096054980326938,2.736544496250217,5.432752494649604,5.942197162001837,6.9381364555854175
GMB,2013,7.157745478809089,7.510193284904696,4.62235277888318,9.230656767633876,7.812092019804414,6.613432542819279
GEO,2013,8.118684705198975,7.95234678796042,6.801594669730935,8.927295964767413,8.885601017978699,8.026585085557405
DEU,2013,7.920595227603277,6.310455373414506,7.98705843865055,9.592554354799276,7.992860618959735,7.720047352192317
GHA,2013,6.699021824639776,8.402543567494535,5.316140567425319,7.06418614870451,6.122433984082752,6.589804855491761
GRC,2013,7.060836647500234,4.648049794638486,6.0498821453070075,9.541746174946196,8.086112709251635,6.978392413357848
GTM,2013,7.799333994757236,9.405288008150503,4.796510597821164,9.483489173776917,8.531020916420635,6.780361277616958
GIN,2013,5.14741152421545,4.362952140797243,2.9564105873741515,6.854591213560759,4.811596876866341,6.751506802478752
GNB,2013,5.3006265988976065,5.890992647058823,1.9937897486564689,6.590688653651165,6.134811586970353,5.892850358151218
GUY,2013,6.311158740291995,4.631176470588235,4.81397975770218,7.916870078628601,7.410913918970323,6.782853475570632
HTI,2013,6.401642363404505,7.145378746594005,2.505999938029583,7.789071207849985,7.592225899537978,6.975536025010975
HND,2013,7.227161233231838,8.629622254257955,4.293768665346738,9.375999044765038,7.222169781896972,6.614246419892486
HKG,2013,8.931192312389195,8.7815591287771,7.749237240228465,9.387647346393699,9.351409618615072,9.386108227931636
HUN,2013,7.4636053411636425,5.776423281746043,6.41306406466518,9.487726929811277,7.957747937037451,7.683064492558259
ISL,2013,7.1034527021369795,6.072548775804918,8.1843941421374,6.88757917374415,6.48262056698867,7.890120852009758
IND,2013,6.406567730739063,7.799482133668333,5.183321806270925,6.720838518415077,5.781339586713596,6.547856608627384
IDN,2013,6.955640973374114,8.219070199587826,4.49257660331197,9.138259177581816,6.620225749155577,6.308073137233381
IRN,2013,5.376561871075179,6.7842078035105144,3.584593565567086,8.04516148883011,4.10870893594245,4.3601375615257325
IRL,2013,8.167534301470235,6.085096700829477,8.167887057396046,9.712924279515807,8.769171457569392,8.102592012040452
ISR,2013,7.4971050662602305,6.586000707409328,5.669024095607517,9.5858902054269,8.242524751402492,7.402085571454916
ITA,2013,7.583935170903334,6.000493253218833,6.436937063139982,9.8324777631384,8.127569451003158,7.522198324016301
JAM,2013,7.617489877266813,8.355272942967662,5.546869276584861,8.757759654804605,7.352097965228495,8.07544954674844
JPN,2013,7.846411451385485,5.846781745821135,7.634748074916259,9.76589611674191,8.019776244280573,7.964855075167549
JOR,2013,7.550282854449269,8.103809399111537,4.182784162898674,9.376966650846242,8.23139388563531,7.856460173754582
KAZ,2013,7.070583054622841,7.848050154815887,5.4068241702474875,8.974406281828877,5.249780824981491,7.873853841240462
KEN,2013,7.194832967332696,7.705467994097444,5.110338360411244,8.888839171561393,6.824302302583636,7.445217008009756
KOR,2013,7.554073846520817,7.041894511815357,6.154923870841428,9.607773032614666,7.619195790644523,7.346582026688107
KWT,2013,6.757396570875748,6.002911532404927,4.804384163468055,7.797245285355562,7.5510320327246205,7.631409840425579
KGZ,2013,6.838244493057019,7.854296291491975,4.813543612728377,8.291847700764286,6.428449824614036,6.8030850356864185
LVA,2013,7.9508423496882585,7.259039626880278,6.947333777206387,9.175671911605745,8.356042349629544,8.01612408311934
LBN,2013,7.154187246049675,8.296659349359839,3.9682674225559524,9.603335996417332,7.333281638502156,6.569391823413091
LSO,2013,6.502811234833056,5.2892588385188555,5.061260990070876,8.160705736380223,6.325449860104589,7.6773807490907275
LBY,2013,5.083984570029378,3.91875,3.8191809921764293,5.812027280540054,5.348678526420632,6.5212860510097785
LTU,2013,7.86873271855781,7.194671405404648,6.924634242955339,9.144900110582453,7.746145167397652,8.33331266644896
LUX,2013,7.658170462873722,5.522633188686198,7.860436982562761,9.204979939556017,7.884173614991877,7.818628588571751
MDG,2013,6.424614949316267,8.52758917011585,2.952092223569951,8.058037396375902,6.32276669261601,6.262589263903624
MWI,2013,5.997243966875835,6.226896592835276,5.3416192792651005,5.748879147240995,5.970538143563651,6.698286671474151
MYS,2013,7.266676832295991,6.019150537796631,5.376329425327744,9.10453015301499,7.265164617500622,8.568209427839966
MLI,2013,5.8103505469323675,6.4339146893809644,3.5900785401858233,6.856638040770123,5.96624563662848,6.204875827696447
MLT,2013,7.8795694727041,6.796608391070317,6.824791718312574,9.524882771587654,8.30681893612672,7.944745546423235
MRT,2013,5.879846140869608,6.960398330384786,3.1467296483703957,6.891532490578923,5.936672329264754,6.463897905749185
MUS,2013,7.942128968987876,7.853716342345217,5.823049688104183,9.671900238933013,8.398418348498097,7.9635602270588715
MEX,2013,6.879389384498191,7.1430650556465425,4.906127780262337,8.067856026927785,7.170833559837016,7.109064499817275
MDA,2013,6.8668168254021165,7.593799066833202,5.101870715086236,7.639287713712181,6.691474133594159,7.307652497784804
MNG,2013,7.215042782191577,7.614741670682252,5.9932777981761,7.939608503772299,7.218139886047506,7.309446052279725
MNE,2013,7.461410324913254,7.444873412054691,5.409440230789149,9.759397885195003,7.723942972761456,6.969397123765976
MAR,2013,6.492514945498364,6.470624186151984,5.143178010834963,7.259641987410713,6.671366127497889,6.917764415596269
MOZ,2013,5.705394903547427,5.962036860935543,4.238495820517971,6.443347483507829,6.27208951076331,5.6110048420124805
MMR,2013,5.634858627689843,6.665455633896892,3.2448669598054796,6.480192057707265,6.104102908213116,5.679675578826462
NAM,2013,6.612962379600406,6.442098388481044,6.109420842226744,6.6121056071168045,6.033961800017211,7.867225260160228
NPL,2013,6.698700024609908,8.248594465952403,5.639635719695442,6.416557081026944,6.258352590104844,6.930360266269908
NLD,2013,7.800061696789641,4.751473661389593,8.204776910004059,9.66140505358769,8.646396935345432,7.7362559236214326
NZL,2013,8.475196625530312,6.5306744159607515,8.544031590603772,9.493462079128008,8.712886679580917,9.094928362378106
NIC,2013,7.300282884465891,8.144478722614393,4.2963487762987285,8.569800824770727,8.216899091266662,7.273887007378948
NER,2013,5.547986095192037,6.780367292781557,3.3718051558987585,6.71806022792855,5.088316062020255,5.781381737331067
NGA,2013,6.624452377405683,8.353020628837495,3.353839718454232,7.626571423154028,6.552038114463857,7.2367920021188015
MKD,2013,7.486515705078526,6.97947514192833,6.281219727402975,8.303449078031711,7.5802736121891,8.28816096584051
NOR,2013,7.79762595907407,5.581076902114564,8.764652981746682,9.421706531361277,7.660212270131259,7.56048111001657
OMN,2013,6.878050821287142,4.613971932728611,4.917130495969474,7.954578715382333,8.491197862062197,8.413375100293099
PAK,2013,6.011621404486195,8.22052203512631,3.3833186098142742,6.030635023345138,6.101570252782368,6.322061101362883
PAN,2013,7.510716010198459,7.44978808814606,5.4641175225546315,9.032744083326262,8.40227085871537,7.204659498249973
PNG,2013,6.670061822672729,5.869076601520812,5.255024361650383,7.612198698582977,7.1883926644888145,7.425616787120663
PRY,2013,7.052040712565831,8.362726083839236,4.097047736047645,9.221882286120687,7.177565058777377,6.4009823980442135
PER,2013,7.7539181324706075,7.863525180401517,5.239478655984439,9.287474681454533,8.789120588700726,7.589991555811822
PHL,2013,7.3180726614926614,8.495292114120852,4.688427234486404,9.431361324647558,6.373099522435769,7.602183111772721
POL,2013,7.32332801418662,5.561452818775626,6.493822252365225,9.589823719935225,7.374202724834975,7.597338555022051
PRT,2013,7.719163494550228,5.913234010438253,7.158100159464925,9.864529704171716,8.203007140151717,7.456946458524533
QAT,2013,7.171509911898767,6.054661996847098,5.576746218250423,8.151889187414596,7.882864685109549,8.191387471872169
ROU,2013,7.8084922675893065,7.26973093894901,6.1771302085568225,9.609016266201657,8.285991019223381,7.700592905015662
RUS,2013,6.5906140541122396,6.214967967844116,4.995766435932888,8.618635706454823,6.404635745527205,6.719064414802166
RWA,2013,7.133164415156921,5.234837735467054,6.222038425372334,8.970993616366123,7.201229154850317,8.036723143728778
SAU,2013,6.289927749142815,4.685779264904143,4.471670689729388,7.872721833755325,7.077056458502561,7.342410498822659
SEN,2013,6.0049393610664366,7.118973635691795,3.8884582807147594,7.106772575699428,6.607796364682269,5.3026959485439304
SRB,2013,6.730397328028569,6.850300870800979,5.119604376264773,7.757348725840172,7.239134068051308,6.685598599185615
SYC,2013,7.384597948422007,7.262185260834443,5.237701143904821,8.256867370719373,8.818283763281139,7.3479522033702525
SLE,2013,6.076972182634815,7.122071347178556,4.496911058028903,7.31006378916517,6.298301204533591,5.157513514267856
SGP,2013,8.602067456393097,7.740352867508061,8.141292827114011,9.232657172498012,8.941083082394897,8.954951332450506
SVK,2013,7.611316342045292,6.564996108496516,6.231446384881018,9.78899588940179,7.893722457285385,7.577420870161752
SVN,2013,7.0615480092925065,5.097389495402964,6.339887595729631,9.659691467586656,7.673332227805018,6.537439259938267
ZAF,2013,6.9655701575058036,6.037303040523175,6.496185125622309,8.171677913175454,6.827862202925539,7.294822505282539
ESP,2013,7.649526763895122,6.140382369757162,7.0600216858822025,9.86321706502956,7.9935585097941555,7.190454189012531
LKA,2013,6.91661056597183,8.432534238883237,4.540674706760051,8.203848856683571,6.580133675317375,6.825861352214912
SUR,2013,6.621774126051912,5.334013859743992,4.800212949577039,9.369223619937097,6.275571314362344,7.329848886639085
SWE,2013,7.806078150994361,4.671158439985655,8.18657142529185,9.804801052729175,8.058342761555735,8.309517075409389
CHE,2013,8.41144351369942,7.702339092381758,8.640090535326859,9.702794297491193,7.456241497073726,8.555752146223552
SYR,2013,4.596200173698058,6.846148731502237,2.0354769712335394,4.869576620312631,4.19697969536905,5.032818850072837
TWN,2013,7.557680047898904,7.291124944712464,6.250886854048677,9.64085041239384,7.392251633452514,7.213286394887021
TJK,2013,6.126398213188494,5.916374018272159,4.6455824642469,8.013974652948853,5.7487747355612075,6.307285194913356
TZA,2013,6.7436151334724315,7.584389604062191,5.158711453980725,7.742270812762359,6.257325454888791,6.975378341668094
THA,2013,6.508671092337839,7.288757345110904,4.795625300198929,7.052528791987085,6.342007929758715,7.064436094633559
